https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BTC
1536238800,2018-09-06 13:00:00,BTC/USD,6404.6,6512.0,6395.0,6500.0,16328635.71,2523.46
1536235200,2018-09-06 12:00:00,BTC/USD,6410.4,6425.1,6389.3,6404.6,4200380.41,655.51
1536231600,2018-09-06 11:00:00,BTC/USD,6380.1,6425.0,6380.03,6410.4,6622163.64,1033.43
1536228000,2018-09-06 10:00:00,BTC/USD,6392.4,6424.5,6362.8,6380.1,9691816.61,1516.07
1536224400,2018-09-06 09:00:00,BTC/USD,6436.3,6436.4,6303.0,6392.4,16559445.97,2595.45
1536220800,2018-09-06 08:00:00,BTC/USD,6399.9,6453.1,6393.0,6436.3,6169295.94,961.06
1536217200,2018-09-06 07:00:00,BTC/USD,6424.4,6442.6,6383.4,6399.9,8908051.09,1390.25
1536213600,2018-09-06 06:00:00,BTC/USD,6405.8,6450.2,6383.02,6424.4,13193633.09,2052.01
1536210000,2018-09-06 05:00:00,BTC/USD,6454.1,6455.0,6365.69,6405.8,11971001.91,1868.59
1536206400,2018-09-06 04:00:00,BTC/USD,6442.9,6469.9,6426.46,6454.1,10094955.34,1565.34
1536202800,2018-09-06 03:00:00,BTC/USD,6470.9,6470.9,6409.9,6442.9,11106763.58,1726.77
1536199200,2018-09-06 02:00:00,BTC/USD,6441.57,6514.3,6441.5,6470.9,16879393.17,2606.04
1536195600,2018-09-06 01:00:00,BTC/USD,6457.8,6490.1,6407.0,6441.57,43660662.89,6766.78
1536192000,2018-09-06 00:00:00,BTC/USD,6704.0,6731.3,6302.2,6457.8,106428616.4,16458.86
1536188400,2018-09-05 23:00:00,BTC/USD,6913.1,6932.9,6700.0,6704.0,60814317.73,8964.35
1536184800,2018-09-05 22:00:00,BTC/USD,6937.5,6937.5,6900.0,6913.1,17596881.91,2549.47
1536181200,2018-09-05 21:00:00,BTC/USD,6963.7,6995.5,6921.7,6937.5,5380792.87,773.27
1536177600,2018-09-05 20:00:00,BTC/USD,6920.0,6971.5,6917.7,6963.7,5959041.22,858.83
1536174000,2018-09-05 19:00:00,BTC/USD,6929.8,6939.8,6900.0,6920.0,5920807.82,855.57
1536170400,2018-09-05 18:00:00,BTC/USD,6932.1,6957.1,6908.6,6929.8,11641750.49,1680.15
1536166800,2018-09-05 17:00:00,BTC/USD,6934.3,6954.2,6900.0,6932.1,16350621.18,2363.43
1536163200,2018-09-05 16:00:00,BTC/USD,7001.3,7005.69,6900.0,6934.3,39576866.85,5707.52
1536159600,2018-09-05 15:00:00,BTC/USD,7025.0,7025.1,6950.0,7001.3,12114584.36,1732.76
1536156000,2018-09-05 14:00:00,BTC/USD,7043.12,7062.6,6998.0,7025.0,14457997.89,2057.15
1536152400,2018-09-05 13:00:00,BTC/USD,6993.2,7053.7,6976.6,7043.12,14215099.63,2027.76
1536148800,2018-09-05 12:00:00,BTC/USD,6996.0,7035.6,6975.2,6993.2,12754427.12,1821.66
1536145200,2018-09-05 11:00:00,BTC/USD,6994.97,7038.3,6946.5,6996.0,28621361.96,4094.12
1536141600,2018-09-05 10:00:00,BTC/USD,7111.0,7176.0,6921.5,6994.97,65172653.32,9191.9
1536138000,2018-09-05 09:00:00,BTC/USD,7386.6,7386.68,7101.2,7111.0,22507511.14,3112.24
1536134400,2018-09-05 08:00:00,BTC/USD,7369.3,7404.0,7369.3,7386.6,9137532.91,1236.56
1536130800,2018-09-05 07:00:00,BTC/USD,7383.0,7383.0,7360.9,7369.3,2131123.79,289.22
1536127200,2018-09-05 06:00:00,BTC/USD,7378.9,7400.29,7359.0,7383.0,4952950.73,671.05
1536123600,2018-09-05 05:00:00,BTC/USD,7359.32,7379.0,7359.3,7378.9,1605005.31,217.71
1536120000,2018-09-05 04:00:00,BTC/USD,7371.2,7376.7,7359.0,7359.32,2588195.76,351.27
1536116400,2018-09-05 03:00:00,BTC/USD,7373.64,7383.5,7361.3,7371.2,5250663.52,712.33
1536112800,2018-09-05 02:00:00,BTC/USD,7387.9,7391.6,7371.4,7373.64,3739782.42,506.75
1536109200,2018-09-05 01:00:00,BTC/USD,7381.8,7398.7,7370.27,7387.9,3118802.21,422.28
1536105600,2018-09-05 00:00:00,BTC/USD,7358.9,7381.8,7357.2,7381.8,1072919.88,145.56
1536102000,2018-09-04 23:00:00,BTC/USD,7363.09,7363.3,7349.0,7358.9,2283121.52,310.46
1536098400,2018-09-04 22:00:00,BTC/USD,7357.0,7363.5,7342.7,7363.09,1504768.09,204.61
1536094800,2018-09-04 21:00:00,BTC/USD,7368.1,7374.7,7356.0,7357.0,2677981.55,363.54
1536091200,2018-09-04 20:00:00,BTC/USD,7355.0,7369.0,7346.9,7368.1,3081724.51,419.01
1536087600,2018-09-04 19:00:00,BTC/USD,7354.77,7410.9,7330.0,7355.0,9762495.47,1327.91
1536084000,2018-09-04 18:00:00,BTC/USD,7384.4,7410.5,7336.0,7354.77,15619490.62,2117.18
1536080400,2018-09-04 17:00:00,BTC/USD,7376.71,7400.0,7376.71,7384.4,3895199.31,527.34
1536076800,2018-09-04 16:00:00,BTC/USD,7377.1,7393.9,7356.44,7376.71,4730992.5,641.9
1536073200,2018-09-04 15:00:00,BTC/USD,7369.98,7415.4,7340.0,7377.1,11509687.24,1560.8
1536069600,2018-09-04 14:00:00,BTC/USD,7376.3,7393.98,7369.9,7369.98,4042047.84,547.67
1536066000,2018-09-04 13:00:00,BTC/USD,7365.8,7405.0,7330.0,7376.3,13006680.18,1765.64
1536062400,2018-09-04 12:00:00,BTC/USD,7342.9,7410.0,7342.9,7365.8,25047540.42,3392.88
1536058800,2018-09-04 11:00:00,BTC/USD,7327.12,7347.4,7319.3,7342.9,8286964.11,1129.88
1536055200,2018-09-04 10:00:00,BTC/USD,7305.7,7327.2,7303.91,7327.12,2241013.67,306.4
1536051600,2018-09-04 09:00:00,BTC/USD,7305.7,7317.3,7289.0,7305.7,2397011.17,328.31
1536048000,2018-09-04 08:00:00,BTC/USD,7325.0,7350.2,7304.1,7305.7,5548026.99,757.33
1536044400,2018-09-04 07:00:00,BTC/USD,7306.0,7325.0,7286.7,7325.0,3577539.49,489.7
1536040800,2018-09-04 06:00:00,BTC/USD,7276.7,7327.3,7276.6,7306.0,6572603.97,899.2
1536037200,2018-09-04 05:00:00,BTC/USD,7270.7,7282.8,7270.4,7276.7,2301166.21,316.39
1536033600,2018-09-04 04:00:00,BTC/USD,7280.0,7280.1,7246.2,7270.7,6591902.93,907.96
1536030000,2018-09-04 03:00:00,BTC/USD,7284.7,7290.4,7276.9,7280.0,4824871.58,662.38
1536026400,2018-09-04 02:00:00,BTC/USD,7288.2,7293.2,7284.7,7284.7,1886689.46,258.86
1536022800,2018-09-04 01:00:00,BTC/USD,7275.6,7298.51,7273.3,7288.2,1359798.19,186.65
1536019200,2018-09-04 00:00:00,BTC/USD,7267.8,7278.3,7255.4,7275.6,2706712.46,372.4
1536015600,2018-09-03 23:00:00,BTC/USD,7265.9,7277.9,7249.0,7267.8,3910376.73,538.52
1536012000,2018-09-03 22:00:00,BTC/USD,7322.1,7360.0,7259.0,7265.9,7650470.72,1046.96
1536008400,2018-09-03 21:00:00,BTC/USD,7307.1,7322.2,7301.3,7322.1,1576523.55,215.68
1536004800,2018-09-03 20:00:00,BTC/USD,7322.6,7326.1,7290.0,7307.1,2554409.82,349.73
1536001200,2018-09-03 19:00:00,BTC/USD,7285.2,7344.6,7275.0,7322.6,10068170.55,1376.58
1535997600,2018-09-03 18:00:00,BTC/USD,7287.2,7291.7,7275.0,7285.2,1790395.39,245.86
1535994000,2018-09-03 17:00:00,BTC/USD,7267.0,7300.0,7263.75,7287.2,6314308.26,866.79
1535990400,2018-09-03 16:00:00,BTC/USD,7295.1,7298.9,7259.0,7267.0,3247752.95,446.6
1535986800,2018-09-03 15:00:00,BTC/USD,7288.0,7305.0,7280.0,7295.1,4232776.58,580.53
1535983200,2018-09-03 14:00:00,BTC/USD,7296.7,7310.0,7263.8,7288.0,8365049.72,1147.54
1535979600,2018-09-03 13:00:00,BTC/USD,7258.8,7314.2,7258.7,7296.7,14950169.26,2049.12
1535976000,2018-09-03 12:00:00,BTC/USD,7236.0,7277.8,7236.0,7258.8,2681969.72,369.69
1535972400,2018-09-03 11:00:00,BTC/USD,7247.0,7249.0,7236.0,7236.0,7124638.85,984.08
1535968800,2018-09-03 10:00:00,BTC/USD,7226.5,7257.9,7220.0,7247.0,4993661.63,689.93
1535965200,2018-09-03 09:00:00,BTC/USD,7260.1,7260.2,7220.0,7226.5,8713361.53,1204.58
1535961600,2018-09-03 08:00:00,BTC/USD,7261.0,7316.6,7260.1,7260.1,20188639.61,2778.81
1535958000,2018-09-03 07:00:00,BTC/USD,7251.9,7262.0,7232.49,7261.0,8960374.59,1236.68
1535954400,2018-09-03 06:00:00,BTC/USD,7230.8,7263.09,7215.5,7251.9,7342903.28,1013.26
1535950800,2018-09-03 05:00:00,BTC/USD,7217.0,7240.1,7213.8,7230.8,3224798.13,446.13
1535947200,2018-09-03 04:00:00,BTC/USD,7263.0,7263.1,7200.0,7217.0,7674702.61,1062.78
1535943600,2018-09-03 03:00:00,BTC/USD,7279.6,7294.3,7255.0,7263.0,3014477.66,414.69
1535940000,2018-09-03 02:00:00,BTC/USD,7268.4,7280.0,7249.5,7279.6,3339550.83,459.91
1535936400,2018-09-03 01:00:00,BTC/USD,7285.0,7287.4,7257.4,7268.4,8589339.05,1181.54
1535932800,2018-09-03 00:00:00,BTC/USD,7300.0,7324.8,7275.0,7285.0,4129123.07,565.84
1535929200,2018-09-02 23:00:00,BTC/USD,7285.6,7317.7,7275.01,7300.0,2497065.79,342.53
1535925600,2018-09-02 22:00:00,BTC/USD,7285.1,7298.5,7275.0,7285.6,1197212.93,164.31
1535922000,2018-09-02 21:00:00,BTC/USD,7286.6,7305.0,7282.0,7285.1,1707426.9,234.12
1535918400,2018-09-02 20:00:00,BTC/USD,7310.5,7310.6,7260.7,7286.6,2697225.05,370.38
1535914800,2018-09-02 19:00:00,BTC/USD,7308.5,7338.7,7284.0,7310.5,3276344.26,448.22
1535911200,2018-09-02 18:00:00,BTC/USD,7296.2,7320.0,7270.9,7308.5,3902483.65,535.46
1535907600,2018-09-02 17:00:00,BTC/USD,7276.7,7329.7,7264.82,7296.2,6832303.16,936.71
1535904000,2018-09-02 16:00:00,BTC/USD,7222.5,7286.9,7198.1,7276.7,6324849.94,872.05
1535900400,2018-09-02 15:00:00,BTC/USD,7235.3,7255.1,7220.1,7222.5,2467768.57,340.88
1535896800,2018-09-02 14:00:00,BTC/USD,7190.0,7240.0,7189.98,7235.3,5528804.38,766.01
1535893200,2018-09-02 13:00:00,BTC/USD,7260.6,7262.4,7185.0,7190.0,11738533.6,1626.07
1535889600,2018-09-02 12:00:00,BTC/USD,7242.4,7272.0,7240.0,7260.6,5258906.58,724.72
1535886000,2018-09-02 11:00:00,BTC/USD,7290.04,7291.0,7230.0,7242.4,14643801.77,2017.12
1535882400,2018-09-02 10:00:00,BTC/USD,7330.0,7348.7,7265.0,7290.04,24445900.49,3349.61
1535878800,2018-09-02 09:00:00,BTC/USD,7319.5,7416.9,7271.0,7330.0,83906831.72,11460.12
1535875200,2018-09-02 08:00:00,BTC/USD,7250.0,7335.0,7250.0,7319.5,61437984.18,8408.07
1535871600,2018-09-02 07:00:00,BTC/USD,7223.0,7275.0,7223.0,7250.0,25005203.2,3450.14
1535868000,2018-09-02 06:00:00,BTC/USD,7236.7,7240.07,7213.0,7223.0,8191383.99,1133.26
1535864400,2018-09-02 05:00:00,BTC/USD,7215.1,7244.0,7215.1,7236.7,3536751.1,489.43
1535860800,2018-09-02 04:00:00,BTC/USD,7191.2,7230.0,7190.0,7215.1,4095581.75,568.07
1535857200,2018-09-02 03:00:00,BTC/USD,7169.0,7200.0,7163.4,7191.2,4264645.59,593.66
1535853600,2018-09-02 02:00:00,BTC/USD,7147.3,7170.0,7139.9,7169.0,2359780.52,329.82
1535850000,2018-09-02 01:00:00,BTC/USD,7166.8,7172.7,7135.3,7147.3,7052909.07,986.03
1535846400,2018-09-02 00:00:00,BTC/USD,7197.4,7205.1,7145.1,7166.8,6633173.69,925.63
1535842800,2018-09-01 23:00:00,BTC/USD,7200.0,7223.0,7192.8,7197.4,1382568.86,191.94
1535839200,2018-09-01 22:00:00,BTC/USD,7192.4,7242.0,7180.6,7200.0,6164038.2,854.81
1535835600,2018-09-01 21:00:00,BTC/USD,7191.0,7219.4,7175.0,7192.4,1887813.7,262.35
1535832000,2018-09-01 20:00:00,BTC/USD,7249.5,7253.9,7176.7,7191.0,7627704.08,1058.6
1535828400,2018-09-01 19:00:00,BTC/USD,7204.9,7269.9,7200.1,7249.5,11630117.34,1606.3
1535824800,2018-09-01 18:00:00,BTC/USD,7194.9,7205.0,7184.9,7204.9,2886414.66,401.27
1535821200,2018-09-01 17:00:00,BTC/USD,7195.0,7212.0,7180.7,7194.9,8972997.78,1247.01
1535817600,2018-09-01 16:00:00,BTC/USD,7170.0,7242.05,7169.8,7195.0,15779223.44,2189.48
1535814000,2018-09-01 15:00:00,BTC/USD,7128.97,7227.9,7128.97,7170.0,22106774.4,3075.64
1535810400,2018-09-01 14:00:00,BTC/USD,7056.45,7135.0,7040.4,7128.97,8363281.14,1178.37
